source,target
300800,774530
123584,279750
739386,826112
835605,1504637
427356,199734
51410,2573
30541,25706
627096,182470
1482,1097
113536,253329
618367,357720
341174,159526
125624,269482
650068,178189
265171,71800
405435,405433
140866,30024
124691,171361
414079,200208
35459,150294
254995,764865
252527,188678
1055436,957852
626569,504711
773754,279029
279312,465798
424076,334552
144170,980328
595325,292107
431254,813764
645460,103438
205083,81507
392370,403265
912016,242465
377501,633021
223519,237003
1075965,621677
38276,471452
511933,954464
689647,285124
255055,235065
412726,168999
663394,266229
1045657,778296
1263553,653118
915769,427157
48406,483171
538827,540110
345909,102550
367540,812214
1077978,859312
314451,900548
73665,242534
434077,434151
76204,7298
920732,385639
172621,543326
149482,509687
1292847,1101156
346670,681992
590429,148688
454499,756598
786885,209795
860189,1039686
494378,348497
72267,303959
81816,3341
50248,1420715
211072,457595
31614,188407
932673,681538
415696,326829
380370,456875
101035,101398
566029,200285
732409,149313
1184802,514354
462498,497547
271205,271227
1267223,356307
260904,260830
272755,467666
717709,664722
256160,1175005
1176819,406900
188465,35860
848031,1014050
192942,193069
645080,63871
1089749,757064
41237,57143
733731,1469139
587244,366192
200125,460275
139656,151420
16691,61309
360367,100121
1046433,384814
692975,344954
488862,213772
964511,825473
416789,60615
96340,574470
608572,746019
77262,14954
903229,1313201
683795,251203
688171,61836
261500,751552
54765,634532
847123,455681
346860,57385
134859,420161
230230,778226
496910,490949
535530,583668
65573,1209699
20796,8546
954133,1470143
1010070,314986
334390,813222
1597074,1288779
706389,165625
548592,953551
150935,84389
113491,201245
247196,437091
16114,74442
917698,89684
428472,79070
10292,7571
333490,28245
65514,69644
810138,85546
345512,451500
127230,780088
22246,1609
18517,350101
734165,277801
115892,88003
834707,410448
1464695,1617394
271259,499801
597814,175745
246961,247738
252168,184802
138633,404675
308905,51630
866751,37363
98405,430540
1275288,356679
213291,1117092
234079,234049
18940,42624
440756,602307
520293,267598
68225,42290
670688,275666
358058,138378
687947,612683
773433,263946
1213446,460997
510030,127543
97894,4294
365333,333434
892822,101828
954064,187372
766837,706980
923289,427534
664796,652274
1150701,998935
63717,604346
681362,61038
131748,7153
645293,128560
363570,648830
502895,271299
44831,288054
208508,258827
809138,432894
310784,311077
536963,912617
72958,732511
518921,302694
563420,570892
9423,76820
411864,113564
170282,444273
57270,145826
280819,175198
868236,101808
479392,335075
476226,35519
363399,1279821
1245729,1364925
701706,86718
694059,694794
376526,381277
700894,210459
672683,394484
410694,29077
450979,146738
23296,209585
548086,228756
887353,858027
557099,692829
202508,143434
1081551,190826
24398,237814
658396,259386
377926,84918
523212,386106
431969,169975
416894,1039694
197669,274959
286919,1209108
252249,759472
363289,91964
226669,411076
353355,995613
189672,1010161
356491,131981
107392,217070
550339,101666
196702,995547
208844,301894
75390,107222
1343172,452360
289891,745257
360329,660243
754768,291418
485651,790774
655971,643125
24366,12065
40397,31704
444635,838150
304445,92657
458236,118369
946713,361416
391726,237051
349670,293666
859895,542001
538645,396862
611011,628479
12484,14110
609983,800517
73389,147210
43915,15358
99412,586757
23325,11772
136943,5867
925868,396071
790473,519459
918929,253415
456704,492442
33054,18477
1198592,257954
1572340,1135099
572403,155741
1038390,762797
407848,270961
92171,38212
172287,609774
430316,304171
165660,119012
431107,746872
593841,55702
856228,164549
125085,306689
725128,457452
895029,339833
626484,453411
633932,416301
45352,46921
27985,295627
46287,184329
643396,454666
716641,558030
273991,15539
436228,93835
97529,117343
950635,752999
819647,714049
151534,180100
487858,67005
42622,217331
287935,360986
644489,869869
618520,954367
166628,857146
448473,803337
187002,229405
5285,45161
244715,98235
451348,397292
837224,1284437
150026,96246
462813,462269
406227,169214
465413,414637
1049262,413107
137857,395613
639999,640146
251369,531154
289262,314559
1158050,545083
560072,106765
146460,81159
157615,365289
774551,402759
849929,412917
775275,61274
184456,364735
71828,69178
283769,527292
428060,300250
443923,296893
326680,89240
1186168,314844
24926,160105
631728,396259
423650,401198
108141,84230
334556,387009
226373,431106
510369,505079
466628,1034601
1208665,471323
1102323,943397
1262452,467874
61850,503574
54920,239392
254733,508733
922214,124917
375860,1218896
1519796,1436912
94929,348891
875345,796629
228217,668748
779748,359193
1012571,463335
947771,130223
1110864,740129
351372,196014
473412,770213
108531,342532
989629,205443
103635,113132
490566,318797
553530,70530
654731,692106
318287,424223
228192,66313
397477,475316
1414757,1305762
459115,487596
517441,284631
183823,416632
497542,497557
539828,1394724
22477,43675
466315,1184499
1287311,1072419
737096,496318
785929,599563
194635,856319
238262,113926
98366,135351
1060958,1230309
350611,520929
9938,206281
656575,166018
404124,231071
81060,95111
679280,168447
50584,646559
101295,230315
447645,289158
12141,50558
400697,645320
1091945,807619
706615,893401
69618,506846
363901,150968
684439,683262
270164,712555
244767,347434
203449,52635
735760,496924
946001,1531963
538445,545635
1484,882
752921,944794
428663,444581
642757,338241
1015341,1370702
1143736,298965
44338,41645
500892,258229
38292,421744
1137890,1179890
1050213,1455614
550968,448368
741057,902373
764198,166024
339887,64525
1567625,348655
107185,572620
161623,113949
339118,825642
1484,21661
794421,169351
20134,34338
209952,330909
743551,796596
1451059,855944
1370623,499346
241374,235421
665030,340863
804238,1425362
1091118,1145962
267404,835066
91146,184316
847151,850100
945120,738032
208401,229309
127728,435971
615836,360214
187107,345281
827438,266193
34128,11887
379221,238406
598603,50177
193136,1084776
570099,850284
111085,222257
1244426,744100
383859,98835
77279,12997
1547511,1014808
935174,1009172
500674,130481
343662,300978
32807,288954
402689,109646
414914,206720
44105,222226
233067,226743
979550,337205
206523,358256
215931,630302
217076,251935
292173,110123
1029972,1334649
81454,306241
474777,18477
209911,752078
100188,135359
32568,440780
496890,372413
27623,302137
56420,646762
53454,143705
221918,125113
131913,132113
395553,630619
111002,97431
527119,87116
157327,327097
793374,214810
183636,186921
704387,545438
428678,810882
418595,187600
175162,344940
245822,1161817
65559,640772
473432,719691
99716,59761
411929,368801
403627,723342
537070,274612
395811,386814
60383,182962
797909,505314
481223,422266
693569,150206
342004,611226
1493816,796374
106126,342815
281985,15776
1141367,302245
805993,84820
498258,95475
354436,172296
146298,617809
257554,371052
6128,136698
547265,547231
240918,789272
798507,470077
271302,271429
147293,345537
409090,451440
204861,82143
1010093,239417
226139,362035
418733,345977
34203,258778
625531,165674
605821,679581
750852,205287
426379,589109
195148,917540
884482,1140592
676498,165687
1412544,1524554
1004286,87355
896347,1298171
1046231,487595
929799,123056
146627,143778
243655,456260
882744,621718
165210,45696
44289,44390
1485,37600
158186,58136
16347,288331
303896,826566
614647,743202
1403742,812320
927080,684221
338134,1057094
393995,455400
42987,204019
70038,735955
1197250,416161
257753,193093
122146,427255
521540,657106
20047,323244
4957,114471
1368536,549326
1446256,1102953
265766,510064
152240,67397
276590,183443
36485,479606
420698,314104
420733,554062
248512,424511
876891,191659
15815,226524
164707,845442
1107319,208041
7922,25754
656089,68722
592302,529021
644399,644397
216130,672864
882223,670637
872894,903462
101510,164552
708404,573129
45926,378318
363727,673097
393505,75602
994505,728504
677093,134688
143487,5935
571780,821393
835002,485593
1206625,716012
406390,1000402
820931,865441
557772,314744
91256,614029
383375,122291
525230,656729
1047828,539937
228103,517384
92367,8243
993333,152846
718593,691307
819888,808909
83624,473292
131223,297477
336361,362636
35346,108480
355000,375792
970522,272012
449420,499994
455783,477437
442413,426138
544824,224342
576641,555034
476389,837031
341194,246584
1535620,961383
978469,216552
308209,523284
119450,808919
283081,130987
759361,11896
364490,433493
63241,698703
608366,1426988
1145259,1573485
171327,7810
113749,45987
849251,1313372
931349,662486
209555,497441
666180,73383
806303,1274068
381192,354443
968564,1215798
154360,136501
309673,201058
197974,965339
389451,1042210
633213,779169
959877,368438
319525,536027
364539,240192
224157,47845
715826,1463993
136255,1427173
616198,518064
130303,359136
46372,131657
531637,334628
49240,44847
274254,158028
379405,750912
760736,122480
369162,895395
1009849,492553
612131,191553
168126,516100
787444,1049872
1253956,1028896
285015,125457
397030,329446
496869,964137
291157,959045
1217358,954753
1207976,1037
60782,50925
457018,83604
652321,343186
146709,139762
459930,420632
862864,100084
182161,475047
849452,670189
629732,681052
745374,1315111
26023,61685
240541,536941
799602,206475
47845,415810
13869,30503
70872,79840
435789,31927
240346,238291
286320,135630
135554,605246
252800,1042476
84256,307543
873756,158429
252198,481683
550401,1321761
334638,895386
1260757,1356122
768027,307023
1298841,449511
426105,768391
1128987,1262825
989137,562428
298465,537581
1048788,171273
1038110,575532
1491,6464
262336,113327
975555,78193
461267,336006
162284,224278
1139868,228307
329635,921132
375536,739248
176549,302737
56800,572829
757585,552953
886802,582103
295776,198682
41533,344316
1068445,486909
424351,58921
248840,367382
647862,868518
1047130,337351
199992,1433511
607808,607667
760989,663394
405655,81235
169958,347297
131629,187622
1431478,1613433
58072,636574
261965,348397
681720,639146
1210604,483178
847138,430971
73589,60271
95845,527761
696509,1047787
940684,624985
495445,603450
369106,369102
530802,517820
1288680,841279
316216,1236659
172202,94292
235615,506864
111046,331026
444435,595383
495210,142594
143630,177382
291639,16569
179209,570268
377014,1049046
65129,237646
752436,1015351
65036,267461
806636,136414
13208,13291
356636,426096
341220,289565
1491,36187
134552,493504
112361,111459
202003,27081
367075,127900
897522,247165
456344,886000
595299,65481
27855,148744
377162,117094
241704,303496
567815,1305038
93068,258923
81534,757965
376290,1169057
418781,812623
29896,346412
351328,275564
376246,784202
678423,829010
2397,471021
802781,499511
460356,962036
964200,136730
227087,391740
499900,166016
1093535,223189
5867,144058
56967,294584
61818,687214
157372,532338
12993,34067
290458,297112
443709,619829
156974,201017
505497,505733
818258,681137
454443,540026
642666,584020
828587,210422
1182842,770302
601630,111336
607202,607197
295821,785266
620889,513151
407589,172004
1076618,1076414
520375,1384077
639574,424098
462975,981893
185724,112156
443333,475229
529139,298087
1209531,699201
522389,334700
578674,442256
825449,377813
204193,809489
1171085,1076414
332967,766017
350581,66827
134976,374275
751307,72761
508314,417264
35374,174095
135715,446282
598821,553648
741725,744349
1277479,856110
163190,173850
56549,303002
345231,21762
762364,440296
95227,216983
93070,272584
1083142,1562076
461860,337753
340963,241780
845498,93522
106207,122637
926909,1121096
130779,146649
167648,342257
63840,702192
570248,46210
87062,723539
1014278,220728
1298803,707446
531468,774563
354369,637811
900837,372585
515801,507430
283708,384356
688374,61497
781876,116858
618603,797602
709566,348837
259958,300501
1245731,325531
124652,404934
460162,77764
1320130,774816
1012409,1126527
688925,979855
290198,290436
172122,616156
532685,364581
1226268,377332
696577,507524
518119,341317
799694,1493566
200777,25278
103432,735607
331456,40879
113337,132318
41793,392306
324917,610430
193351,745003
40897,27763
253406,85113
29716,414464
68260,728239
341162,548231
775877,374711
1042457,1042454
271322,728562
40246,102077
501007,1036137
1585251,1210519
1416844,155748
41406,525435
1539789,983168
21357,264677
935195,740151
938404,559680
1287182,371831
210186,484046
408700,225753
251759,356941
70645,408100
452348,882956
324322,788369
313600,413878
203591,25113
300987,146295
269829,682026
133190,149528
368429,491571
783764,946335
1140190,263054
387168,626684
911922,615650
3446,131
804581,811119
260381,126057
75964,224860
537151,449527
1115168,420464
1145528,190490
357750,238199
375740,447335
1020304,574021
215078,779250
174892,333632
1029536,329663
217850,578702
730689,68975
362538,401242
33387,214761
988818,290745
302733,495020
810959,52820
488232,486287
1124577,1112934
562012,585868
462462,70240
1398428,549080
323062,87862
26587,172194
758637,552724
402484,1312031
105084,852533
311761,18803
768850,1057661
128552,125689
824757,325710
205772,153875
531213,1188548
3784,87685
761979,269674
329182,168804
440817,220646
72414,534523
347346,839009
1124880,155557
120180,975682
20417,4267
1031570,166675
417478,994219
333561,216719
51715,482236
633260,633816
650331,407929
526162,526065
96759,217455
392243,1027131
93878,532383
410163,514587
943532,283221
518733,581611
683215,187248
414563,504744
38212,496834
950270,978880
1358280,429364
579792,1241772
372585,535061
160707,351251
139963,295717
698064,758249
44895,74515
169041,828613
468950,581726
92924,603558
1277190,838795
504813,346446
58822,1231892
1285568,370323
339777,491149
224783,599303
879715,1197510
333795,275524
1124308,777086
138179,618012
864272,41045
36391,480298
559525,517889
316737,146796
279547,131249
256419,310619
171703,433353
571512,1534462
